13:17:10.571,RSD, 138.000,3.377, 30.994, -29.352, 1.056,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.944,1.026,0.331,0.383,0.014, 0.99, 31.725
13:17:10.581,RSD, 139.000,3.512, 30.462, -29.969, 1.005,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.972,0.987,0.235,0.303,0.014, 0.21, 30.794
13:17:10.591,RSD, 140.000,3.124, 30.985, -29.378, 0.392,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.991,0.997,0.137,0.169,0.013, 0.84, 31.303
13:17:10.601,RSD, 141.000,3.338, 30.144, -29.641, 0.758,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.999,1.018,0.037,0.104,0.013, 0.53, 30.792
13:17:10.611,RSD, 142.000,3.059, 30.820, -29.412, 0.732,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.998,0.999,-0.063,-0.022,0.013, 0.03, 31.547
13:17:10.621,RSD, 143.000,3.495, 30.024, -29.393, 0.184,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.987,1.035,-0.162,-0.118,0.013, 0.78, 30.837
13:17:10.631,RSD, 144.000,3.109, 30.257, -29.072, 0.341,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.966,1.009,-0.260,-0.162,0.012, 0.33, 31.099
13:17:10.641,RSD, 145.000,3.223, 30.151, -29.724, 0.404,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.935,0.951,-0.355,-0.293,0.012, 0.82, 30.541
13:17:10.651,RSD, 146.000,3.446, 30.484, -29.022, 0.284,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.895,0.947,-0.446,-0.443,0.013, 0.74, 31.301
13:17:10.661,RSD, 147.000,3.426, 30.461, -29.337, 0.991,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.846,0.861,-0.534,-0.493,0.013, 0.58, 30.733
13:17:10.671,RSD, 148.000,3.432, 30.775, -29.610, 0.680,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.788,0.840,-0.615,-0.547,0.013, 0.48, 31.652
13:17:10.681,RSD, 149.000,3.271, 30.459, -29.138, 1.032,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.723,0.729,-0.691,-0.625,0.012, 0.81, 30.755
13:17:10.691,RSD, 150.000,3.501, 30.973, -29.262, 0.973,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.650,0.723,-0.760,-0.690,0.012, 0.50, 31.838
13:17:10.691,NSD, 150.000,1.12, 30.973, -29.262, 0.973, 0.650,-0.760,5.469,0.3
13:17:10.701,RSD, 151.000,3.108, 30.451, -30.000, 0.888,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.571,0.623,-0.821,-0.762,0.012, 0.32, 30.498
13:17:10.711,RSD, 152.000,3.000, 30.136, -29.029, 0.298,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.486,0.550,-0.874,-0.870,0.012, 0.15, 30.414
13:17:10.721,RSD, 153.000,3.573, 30.724, -29.603, 0.098,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.397,0.484,-0.918,-0.884,0.012, 0.02, 31.326
13:17:10.731,RSD, 154.000,3.320, 30.831, -29.950, 0.749,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.303,0.348,-0.953,-0.951,0.013, 0.39, 30.860
13:17:10.741,RSD, 155.000,3.526, 30.581, -29.056, 0.363,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.206,0.270,-0.978,-0.904,0.013, 0.05, 31.252
13:17:10.751,RSD, 156.000,3.195, 30.537, -29.666, 0.732,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.108,0.181,-0.994,-0.936,0.012, 0.21, 31.311
13:17:10.761,RSD, 157.000,3.281, 30.177, -29.421, 0.704,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.008,0.084,-1.000,-0.950,0.014, 0.81, 30.663
13:17:10.771,RSD, 158.000,3.598, 30.305, -29.309, 1.055,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.092,-0.044,-0.996,-0.971,0.011, 0.28, 30.871
13:17:10.781,RSD, 159.000,3.200, 30.680, -29.916, 0.683,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.191,-0.152,-0.982,-0.899,0.013, 0.78, 31.161
13:17:10.791,RSD, 160.000,3.161, 30.834, -29.898, 0.498,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.288,-0.260,-0.958,-0.934,0.012, 0.35, 31.047
13:17:10.801,RSD, 161.000,3.270, 30.220, -29.180, 0.492,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.382,-0.353,-0.924,-0.842,0.012, 0.62, 30.962
13:17:10.811,RSD, 162.000,3.588, 30.369, -29.946, 0.184,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.472,-0.403,-0.881,-0.837,0.012, 0.08, 30.898
13:17:10.821,RSD, 163.000,3.414, 30.820, -29.211, 0.824,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.558,-0.460,-0.830,-0.732,0.012, 0.72, 31.799
13:17:10.831,RSD, 164.000,3.230, 30.525, -29.974, 0.493,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.638,-0.567,-0.770,-0.756,0.012, 0.56, 30.589
13:17:10.841,RSD, 165.000,3.448, 30.886, -29.611, 0.333,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.712,-0.673,-0.702,-0.625,0.012, 0.69, 31.301
13:17:10.851,RSD, 166.000,3.256, 30.183, -29.856, 0.701,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.778,-0.733,-0.628,-0.608,0.013, 0.55, 30.710
13:17:10.861,RSD, 167.000,3.255, 30.695, -29.764, 0.885,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.837,-0.794,-0.547,-0.489,0.013, 0.88, 30.787
13:17:10.871,RSD, 168.000,3.430, 30.525, -29.345, 0.990,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.888,-0.883,-0.461,-0.448,0.012, 0.27, 30.721
13:17:10.881,RSD, 169.000,3.084, 30.432, -29.568, 0.031,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.929,-0.862,-0.370,-0.341,0.013, 0.59, 30.964
13:17:10.891,RSD, 170.000,3.501, 30.725, -29.933, 0.913,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.961,-0.887,-0.275,-0.259,0.013, 0.61, 31.590
13:17:10.901,RSD, 171.000,3.497, 30.903, -29.545, 0.897,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.984,-0.943,-0.178,-0.127,0.013, 0.37, 31.070
13:17:10.911,RSD, 172.000,3.456, 30.509, -29.867, 0.090,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.997,-0.969,-0.079,-0.060,0.011, 0.57, 30.629
13:17:10.921,RSD, 173.000,3.057, 30.407, -29.977, 0.953,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-1.000,-0.972,0.021,0.105,0.012, 0.01, 30.560
13:17:10.931,RSD, 174.000,3.015, 30.887, -29.222, 0.496,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.993,-0.962,0.121,0.165,0.012, 0.55, 31.251
13:17:10.941,RSD, 175.000,3.445, 30.325, -29.979, 0.995,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.976,-0.942,0.219,0.250,0.012, 0.80, 30.405
13:17:10.951,RSD, 176.000,3.240, 30.820, -29.554, 0.916,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.949,-0.866,0.316,0.334,0.012, 0.51, 31.024
13:17:10.961,RSD, 177.000,3.505, 30.886, -29.377, 0.697,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.913,-0.835,0.409,0.449,0.012, 0.65, 31.365
13:17:10.971,RSD, 178.000,3.233, 30.266, -29.800, 0.733,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.867,-0.792,0.498,0.571,0.013, 0.26, 30.509
13:17:10.981,RSD, 179.000,3.059, 30.174, -29.930, 0.727,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.813,-0.731,0.582,0.630,0.013, 0.64, 30.366
13:17:10.991,RSD, 180.000,3.423, 30.150, -29.941, 0.669,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.751,-0.706,0.660,0.740,0.012, 0.42, 30.815
13:17:11.001,RSD, 181.000,3.444, 30.129, -29.446, 0.696,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.681,-0.625,0.732,0.800,0.013, 0.74, 30.666
13:17:11.011,RSD, 182.000,3.528, 30.706, -29.929, 0.807,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.605,-0.600,0.796,0.853,0.014, 0.94, 31.046
13:17:11.021,RSD, 183.000,3.080, 30.125, -29.932, 0.159,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.522,-0.437,0.853,0.866,0.012, 0.65, 30.630
13:17:11.031,RSD, 184.000,3.252, 30.790, -29.184, 0.448,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.435,-0.389,0.901,0.933,0.012, 0.09, 30.921
13:17:11.041,RSD, 185.000,3.413, 30.476, -29.389, 0.455,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.342,-0.253,0.940,0.948,0.014, 0.88, 31.414
13:17:11.051,RSD, 186.000,3.073, 30.987, -29.898, 0.502,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.247,-0.181,0.969,1.020,0.013, 0.10, 31.284
13:17:11.061,RSD, 187.000,3.358, 30.595, -29.722, 0.486,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.149,-0.107,0.989,1.080,0.012, 0.41, 31.542
13:17:11.071,RSD, 188.000,3.433, 30.474, -29.752, 0.816,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.050,0.016,0.999,1.095,0.012, 0.25, 30.942
13:17:11.081,RSD, 189.000,3.438, 30.748, -29.765, 1.061,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.050,0.071,0.999,1.095,0.012, 0.09, 31.413
13:17:11.091,RSD, 190.000,3.242, 30.931, -29.873, 0.350,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.150,0.245,0.989,1.024,0.012, 0.47, 31.423
13:17:11.101,RSD, 191.000,3.512, 30.263, -29.940, 0.785,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.248,0.268,0.969,1.017,0.012, 0.22, 30.671
13:17:11.111,RSD, 192.000,3.414, 30.377, -29.669, 0.209,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.343,0.348,0.939,0.981,0.012, 0.72, 30.731
13:17:11.121,RSD, 193.000,3.037, 30.609, -29.611, 0.317,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.435,0.459,0.900,0.933,0.012, 0.78, 31.083
13:17:11.131,RSD, 194.000,3.492, 30.412, -29.477, 0.974,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.523,0.594,0.852,0.871,0.013, 0.59, 31.397
13:17:11.141,RSD, 195.000,3.244, 30.030, -29.458, 0.791,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.606,0.691,0.796,0.894,0.013, 0.50, 30.739
13:17:11.151,RSD, 196.000,3.200, 30.263, -29.120, 0.745,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.682,0.709,0.731,0.754,0.011, 0.97, 31.120
13:17:11.161,RSD, 197.000,3.061, 30.542, -29.973, 0.740,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.752,0.797,0.660,0.703,0.011, 0.31, 31.349
13:17:11.171,RSD, 198.000,3.531, 30.797, -29.337, 0.230,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.814,0.881,0.581,0.628,0.012, 0.63, 31.491
13:17:11.181,RSD, 199.000,3.487, 30.312, -29.246, 0.484,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.868,0.943,0.497,0.571,0.013, 0.91, 30.826
13:17:11.191,RSD, 200.000,3.357, 30.108, -29.859, 0.355,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.913,1.002,0.408,0.483,0.012, 0.37, 30.152
13:17:11.191,NSD, 200.000,1.12, 30.108, -29.859, 0.355, 0.913,0.408,4.728,0.3
13:17:11.201,RSD, 201.000,3.575, 30.677, -29.424, 0.209,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.949,1.023,0.315,0.369,0.012, 0.67, 31.381
13:17:11.211,RSD, 202.000,3.027, 30.193, -29.408, 0.418,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.976,1.004,0.219,0.283,0.013, 0.19, 30.849
13:17:11.221,RSD, 203.000,3.062, 30.700, -29.210, 0.303,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.993,1.004,0.120,0.174,0.014, 0.42, 30.905
13:17:11.231,RSD, 204.000,3.400, 30.590, -29.094, 0.983,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,1.000,1.081,0.020,0.051,0.012, 0.47, 31.543
13:17:11.241,RSD, 205.000,3.071, 30.699, -29.428, 0.224,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.997,1.019,-0.080,-0.072,0.012, 0.58, 31.418
13:17:11.251,RSD, 206.000,3.553, 30.181, -29.174, 0.593,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.984,1.060,-0.179,-0.109,0.012, 0.23, 30.848
13:17:11.261,RSD, 207.000,3.152, 30.665, -29.431, 0.060,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.961,0.981,-0.276,-0.244,0.012, 0.51, 30.749
13:17:11.271,RSD, 208.000,3.479, 30.129, -29.615, 0.369,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.929,1.028,-0.371,-0.290,0.013, 0.41, 30.619
13:17:11.281,RSD, 209.000,3.051, 30.890, -29.523, 0.721,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.887,0.913,-0.461,-0.408,0.013, 0.99, 31.125
13:17:11.291,RSD, 210.000,3.227, 30.166, -29.174, 0.242,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.837,0.919,-0.548,-0.490,0.013, 0.17, 30.973
13:17:11.301,RSD, 211.000,3.231, 30.083, -29.499, 0.286,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.778,0.865,-0.629,-0.557,0.014, 0.23, 30.531
13:17:11.311,RSD, 212.000,3.200, 30.634, -29.811, 0.051,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.711,0.793,-0.703,-0.668,0.012, 0.01, 30.973
13:17:11.321,RSD, 213.000,3.114, 30.542, -29.597, 0.056,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.637,0.659,-0.771,-0.750,0.012, 0.96, 30.888
13:17:11.331,RSD, 214.000,3.155, 30.594, -29.698, 0.833,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.557,0.623,-0.830,-0.748,0.011, 0.30, 30.926
13:17:11.341,RSD, 215.000,3.593, 30.837, -29.987, 0.865,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.472,0.543,-0.882,-0.879,0.012, 0.49, 31.196
13:17:11.351,RSD, 216.000,3.028, 30.362, -29.649, 0.482,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.381,0.480,-0.924,-0.842,0.012, 0.45, 30.989
13:17:11.361,RSD, 217.000,3.242, 30.349, -29.129, 0.336,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.287,0.303,-0.958,-0.866,0.012, 0.74, 30.986
13:17:11.371,RSD, 218.000,3.087, 30.527, -29.019, 0.380,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.190,0.191,-0.982,-0.930,0.012, 0.22, 30.695
13:17:11.381,RSD, 219.000,3.196, 30.425, -29.177, 0.405,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.091,0.186,-0.996,-0.924,0.013, 0.04, 31.019
13:17:11.391,RSD, 220.000,3.597, 30.780, -29.398, 0.581,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.009,0.048,-1.000,-0.979,0.012, 0.60, 31.733
13:17:11.401,RSD, 221.000,3.276, 30.693, -29.320, 0.139,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.109,-0.068,-0.994,-0.896,0.012, 0.94, 31.655
13:17:11.411,RSD, 222.000,3.227, 30.680, -29.653, 0.875,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.207,-0.161,-0.978,-0.901,0.013, 0.91, 30.701
13:17:11.421,RSD, 223.000,3.482, 30.032, -29.603, 0.229,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.304,-0.259,-0.953,-0.941,0.012, 0.37, 30.988
13:17:11.431,RSD, 224.000,3.021, 30.664, -29.043, 0.777,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.398,-0.381,-0.918,-0.876,0.013, 0.56, 31.193
13:17:11.441,RSD, 225.000,3.293, 30.233, -29.978, 0.890,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.487,-0.389,-0.873,-0.872,0.013, 0.47, 30.596
13:17:11.451,RSD, 226.000,3.149, 30.158, -29.681, 0.857,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.572,-0.489,-0.820,-0.755,0.012, 0.39, 30.725
13:17:11.461,RSD, 227.000,3.333, 30.312, -29.755, 0.620,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.651,-0.574,-0.759,-0.756,0.012, 0.36, 30.588
13:17:11.471,RSD, 228.000,3.003, 30.605, -29.489, 0.931,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.723,-0.696,-0.690,-0.600,0.012, 0.16, 31.283
13:17:11.481,RSD, 229.000,3.599, 30.963, -29.948, 0.485,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.789,-0.750,-0.615,-0.517,0.013, 0.08, 31.172
13:17:11.491,RSD, 230.000,3.382, 30.204, -29.164, 0.363,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.846,-0.788,-0.533,-0.455,0.013, 0.01, 30.448
13:17:11.501,RSD, 231.000,3.171, 30.924, -29.535, 1.015,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.895,-0.814,-0.446,-0.383,0.013, 0.76, 31.788
13:17:11.511,RSD, 232.000,3.512, 30.317, -29.118, 0.500,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.935,-0.876,-0.354,-0.288,0.014, 0.19, 30.747
13:17:11.521,RSD, 233.000,3.309, 30.171, -29.075, 0.316,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.966,-0.885,-0.259,-0.190,0.013, 0.39, 30.324
13:17:11.531,RSD, 234.000,3.264, 30.705, -29.982, 0.777,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.987,-0.979,-0.161,-0.134,0.013, 0.96, 30.946
13:17:11.541,RSD, 235.000,3.128, 30.012, -29.852, 0.451,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.998,-0.933,-0.062,0.001,0.012, 0.90, 30.772
13:17:11.551,RSD, 236.000,3.197, 30.222, -29.388, 0.206,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.999,-0.967,0.038,0.078,0.012, 0.34, 31.057
13:17:11.561,RSD, 237.000,3.191, 30.020, -29.889, 0.806,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.990,-0.974,0.138,0.180,0.013, 0.30, 30.072
13:17:11.571,RSD, 238.000,3.508, 30.119, -29.763, 0.696,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.972,-0.896,0.236,0.299,0.012, 0.77, 30.295
13:17:11.581,RSD, 239.000,3.169, 30.084, -29.478, 0.323,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.943,-0.929,0.332,0.423,0.014, 0.50, 30.253
13:17:11.591,RSD, 240.000,3.325, 30.267, -29.615, 0.673,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.906,-0.867,0.424,0.499,0.012, 0.34, 31.202
13:17:11.601,RSD, 241.000,3.078, 30.440, -29.150, 0.736,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.859,-0.763,0.512,0.548,0.013, 0.27, 31.220
13:17:11.611,RSD, 242.000,3.314, 30.716, -29.533, 1.028,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.803,-0.728,0.596,0.651,0.012, 0.07, 30.968
13:17:11.621,RSD, 243.000,3.188, 30.024, -29.128, 0.228,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.740,-0.656,0.673,0.739,0.012, 0.93, 30.053
13:17:11.631,RSD, 244.000,3.400, 30.228, -29.267, 0.559,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.669,-0.651,0.743,0.785,0.013, 0.29, 30.554
13:17:11.641,RSD, 245.000,3.196, 30.559, -29.877, 0.203,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.591,-0.520,0.806,0.894,0.012, 0.41, 31.340
13:17:11.651,RSD, 246.000,3.421, 30.566, -29.484, 0.900,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.508,-0.468,0.861,0.894,0.013, 0.12, 30.883
13:17:11.661,RSD, 247.000,3.038, 30.934, -29.403, 0.192,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.419,-0.373,0.908,0.911,0.012, 0.91, 30.976
13:17:11.671,RSD, 248.000,3.028, 30.030, -29.460, 0.058,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.327,-0.299,0.945,0.991,0.012, 0.90, 30.537
13:17:11.681,RSD, 249.000,3.077, 30.143, -29.694, 1.007,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.231,-0.224,0.973,1.016,0.014, 0.55, 30.503
13:17:11.691,RSD, 250.000,3.308, 30.837, -29.167, 0.463,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.132,-0.032,0.991,0.997,0.012, 0.64, 31.194
13:17:11.691,NSD, 250.000,1.12, 30.837, -29.167, 0.463, -0.132,0.991,4.967,0.3
13:17:11.701,RSD, 251.000,3.437, 30.140, -29.909, 0.161,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,-0.033,0.052,0.999,1.080,0.013, 0.09, 30.519
13:17:11.711,RSD, 252.000,3.145, 30.648, -29.709, 0.080,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.067,0.127,0.998,1.048,0.013, 0.36, 31.628
13:17:11.721,RSD, 253.000,3.007, 30.069, -29.129, 0.164,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.166,0.197,0.986,1.077,0.013, 0.81, 30.142
13:17:11.731,RSD, 254.000,3.125, 30.636, -29.970, 0.508,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.264,0.360,0.964,1.028,0.012, 0.50, 31.393
13:17:11.741,RSD, 255.000,3.249, 30.040, -29.705, 0.541,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.359,0.375,0.933,1.031,0.012, 0.64, 30.947
13:17:11.751,RSD, 256.000,3.042, 30.457, -29.765, 0.342,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.450,0.510,0.893,0.956,0.012, 0.09, 31.026
13:17:11.761,RSD, 257.000,3.292, 30.566, -29.162, 0.228,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.537,0.579,0.843,0.847,0.013, 0.63, 31.016
13:17:11.771,RSD, 258.000,3.209, 30.754, -29.309, 0.687,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.619,0.714,0.786,0.796,0.013, 0.40, 31.079
13:17:11.781,RSD, 259.000,3.411, 30.511, -29.089, 0.963,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.694,0.705,0.720,0.786,0.011, 0.60, 30.863
13:17:11.791,RSD, 260.000,3.503, 30.873, -29.961, 0.479,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.763,0.804,0.647,0.734,0.012, 0.62, 31.807
13:17:11.801,RSD, 261.000,3.551, 30.236, -29.375, 0.349,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.823,0.900,0.568,0.621,0.013, 0.71, 31.124
13:17:11.811,RSD, 262.000,3.129, 30.418, -29.497, 0.155,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.876,0.935,0.483,0.502,0.012, 0.39, 30.992
13:17:11.821,RSD, 263.000,3.395, 30.591, -29.541, 0.245,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.920,0.937,0.393,0.474,0.013, 0.90, 31.346
13:17:11.831,RSD, 264.000,3.247, 30.953, -29.659, 0.861,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.954,1.013,0.299,0.333,0.012, 0.82, 31.116
13:17:11.841,RSD, 265.000,3.419, 30.428, -29.255, 0.451,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.979,1.016,0.202,0.242,0.013, 0.79, 30.614
13:17:11.851,RSD, 266.000,3.509, 30.705, -29.721, 0.927,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.995,1.003,0.103,0.106,0.012, 0.41, 30.730
13:17:11.861,RSD, 267.000,3.285, 30.739, -29.938, 0.861,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,1.000,1.057,0.004,0.091,0.013, 0.12, 31.495
13:17:11.871,RSD, 268.000,3.328, 30.396, -29.166, 0.220,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.995,1.092,-0.096,-0.019,0.012, 0.61, 31.356
13:17:11.881,RSD, 269.000,3.498, 30.277, -29.778, 0.144,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.981,1.022,-0.195,-0.157,0.013, 0.84, 30.467
13:17:11.891,RSD, 270.000,3.285, 30.569, -29.132, 0.363,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.956,1.009,-0.292,-0.275,0.012, 0.69, 30.652
13:17:11.901,RSD, 271.000,3.061, 30.885, -29.143, 0.883,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.922,0.983,-0.386,-0.361,0.013, 0.22, 31.280
13:17:11.911,RSD, 272.000,3.211, 30.683, -29.261, 0.542,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.879,0.960,-0.476,-0.429,0.012, 0.47, 30.818
13:17:11.921,RSD, 273.000,3.482, 30.415, -29.668, 0.760,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.827,0.846,-0.562,-0.488,0.013, 0.30, 30.961
13:17:11.931,RSD, 274.000,3.532, 30.232, -29.126, 0.751,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.767,0.852,-0.642,-0.614,0.013, 0.93, 30.959
13:17:11.941,RSD, 275.000,3.062, 30.956, -29.328, 0.979,0.0/0.0,0.0/0.0,0.0/0.0,0.0/0.0,0.699,0.741,-0.715,-0.697,0.014, 0.27, 31.110
